AOA,CL Open,CL open Max,CL open min,CL open mean ,CL Closed,CL Closed max,Cl closed min ,Cl closed mean ,tPA_closed,tPA_open
-0.91067,0.061193,0.061355,-0.073243,-0.015365433,0.040699,0.040699,-0.033892,-8.48588E-06,0,0
-0.91178,0.061222,0.061355,-0.073243,-0.015365433,0.040319,0.040699,-0.033892,-8.48588E-06,0.0009997,0.0009997
-0.9129,0.061248,0.061355,-0.073243,-0.015365433,0.039933,0.040699,-0.033892,-8.48588E-06,0.0019999,0.0019999
-0.91407,0.061272,0.061355,-0.073243,-0.015365433,0.039542,0.040699,-0.033892,-8.48588E-06,0.0030006,0.0030006
-0.91534,0.061293,0.061355,-0.073243,-0.015365433,0.039146,0.040699,-0.033892,-8.48588E-06,0.0039999,0.0039999
-0.91654,0.061311,0.061355,-0.073243,-0.015365433,0.038745,0.040699,-0.033892,-8.48588E-06,0.0050001,0.0050001
-0.91788,0.061326,0.061355,-0.073243,-0.015365433,0.038338,0.040699,-0.033892,-8.48588E-06,0.0059998,0.0059998
-0.9192,0.061338,0.061355,-0.073243,-0.015365433,0.037926,0.040699,-0.033892,-8.48588E-06,0.0070004,0.0070004
-0.92058,0.061347,0.061355,-0.073243,-0.015365433,0.037509,0.040699,-0.033892,-8.48588E-06,0.0080001,0.0080001
-0.922,0.061353,0.061355,-0.073243,-0.015365433,0.037087,0.040699,-0.033892,-8.48588E-06,0.0089999,0.0089999
-0.92355,0.061355,0.061355,-0.073243,-0.015365433,0.03666,0.040699,-0.033892,-8.48588E-06,0.01,0.01
-0.92506,0.061354,0.061355,-0.073243,-0.015365433,0.036228,0.040699,-0.033892,-8.48588E-06,0.011001,0.011001
-0.92669,0.06135,0.061355,-0.073243,-0.015365433,0.035792,0.040699,-0.033892,-8.48588E-06,0.012,0.012
-0.92831,0.061342,0.061355,-0.073243,-0.015365433,0.03535,0.040699,-0.033892,-8.48588E-06,0.013,0.013
-0.92987,0.06133,0.061355,-0.073243,-0.015365433,0.034905,0.040699,-0.033892,-8.48588E-06,0.014,0.014
-0.93155,0.061315,0.061355,-0.073243,-0.015365433,0.034454,0.040699,-0.033892,-8.48588E-06,0.015001,0.015001
-0.93308,0.061296,0.061355,-0.073243,-0.015365433,0.033999,0.040699,-0.033892,-8.48588E-06,0.016,0.016
-0.93466,0.061274,0.061355,-0.073243,-0.015365433,0.03354,0.040699,-0.033892,-8.48588E-06,0.017,0.017
-0.93624,0.061247,0.061355,-0.073243,-0.015365433,0.033076,0.040699,-0.033892,-8.48588E-06,0.018,0.018
-0.93784,0.061216,0.061355,-0.073243,-0.015365433,0.032608,0.040699,-0.033892,-8.48588E-06,0.019001,0.019001
-0.93952,0.061182,0.061355,-0.073243,-0.015365433,0.032136,0.040699,-0.033892,-8.48588E-06,0.02,0.02
-0.94117,0.061143,0.061355,-0.073243,-0.015365433,0.03166,0.040699,-0.033892,-8.48588E-06,0.021,0.021
-0.94294,0.0611,0.061355,-0.073243,-0.015365433,0.03118,0.040699,-0.033892,-8.48588E-06,0.022,0.022
-0.94473,0.061053,0.061355,-0.073243,-0.015365433,0.030696,0.040699,-0.033892,-8.48588E-06,0.023001,0.023001
-0.94653,0.061001,0.061355,-0.073243,-0.015365433,0.030209,0.040699,-0.033892,-8.48588E-06,0.024001,0.024001
-0.9484,0.060946,0.061355,-0.073243,-0.015365433,0.029717,0.040699,-0.033892,-8.48588E-06,0.025,0.025
-0.95026,0.060886,0.061355,-0.073243,-0.015365433,0.029222,0.040699,-0.033892,-8.48588E-06,0.026,0.026
-0.9522,0.060821,0.061355,-0.073243,-0.015365433,0.028724,0.040699,-0.033892,-8.48588E-06,0.027001,0.027001
-0.95412,0.060753,0.061355,-0.073243,-0.015365433,0.028222,0.040699,-0.033892,-8.48588E-06,0.028001,0.028001
-0.95613,0.060679,0.061355,-0.073243,-0.015365433,0.027716,0.040699,-0.033892,-8.48588E-06,0.029,0.029
-0.95809,0.060602,0.061355,-0.073243,-0.015365433,0.027208,0.040699,-0.033892,-8.48588E-06,0.030001,0.030001
-0.9601,0.060519,0.061355,-0.073243,-0.015365433,0.026696,0.040699,-0.033892,-8.48588E-06,0.031001,0.031001
-0.96213,0.060433,0.061355,-0.073243,-0.015365433,0.026181,0.040699,-0.033892,-8.48588E-06,0.032,0.032
-0.96424,0.060341,0.061355,-0.073243,-0.015365433,0.025663,0.040699,-0.033892,-8.48588E-06,0.033,0.033
-0.96635,0.060246,0.061355,-0.073243,-0.015365433,0.025142,0.040699,-0.033892,-8.48588E-06,0.034001,0.034001
-0.96855,0.060145,0.061355,-0.073243,-0.015365433,0.024618,0.040699,-0.033892,-8.48588E-06,0.035001,0.035001
-0.97085,0.06004,0.061355,-0.073243,-0.015365433,0.024091,0.040699,-0.033892,-8.48588E-06,0.036001,0.036001
-0.97322,0.059931,0.061355,-0.073243,-0.015365433,0.023562,0.040699,-0.033892,-8.48588E-06,0.037001,0.037001
-0.97563,0.059817,0.061355,-0.073243,-0.015365433,0.02303,0.040699,-0.033892,-8.48588E-06,0.038001,0.038001
-0.97805,0.059698,0.061355,-0.073243,-0.015365433,0.022496,0.040699,-0.033892,-8.48588E-06,0.039001,0.039001
-0.98049,0.059575,0.061355,-0.073243,-0.015365433,0.021959,0.040699,-0.033892,-8.48588E-06,0.040001,0.040001
-0.98293,0.059447,0.061355,-0.073243,-0.015365433,0.021421,0.040699,-0.033892,-8.48588E-06,0.041001,0.041001
-0.98533,0.059315,0.061355,-0.073243,-0.015365433,0.020879,0.040699,-0.033892,-8.48588E-06,0.042001,0.042001
-0.98767,0.059179,0.061355,-0.073243,-0.015365433,0.020336,0.040699,-0.033892,-8.48588E-06,0.043001,0.043001
-0.99002,0.059038,0.061355,-0.073243,-0.015365433,0.019791,0.040699,-0.033892,-8.48588E-06,0.044001,0.044001
-0.99239,0.058892,0.061355,-0.073243,-0.015365433,0.019244,0.040699,-0.033892,-8.48588E-06,0.045001,0.045001
-0.99478,0.058743,0.061355,-0.073243,-0.015365433,0.018696,0.040699,-0.033892,-8.48588E-06,0.046001,0.046001
-0.9973,0.058589,0.061355,-0.073243,-0.015365433,0.018145,0.040699,-0.033892,-8.48588E-06,0.047002,0.047002
-0.99978,0.05843,0.061355,-0.073243,-0.015365433,0.017594,0.040699,-0.033892,-8.48588E-06,0.048001,0.048001
-1.0024,0.058268,0.061355,-0.073243,-0.015365433,0.017041,0.040699,-0.033892,-8.48588E-06,0.049001,0.049001
-1.005,0.058101,0.061355,-0.073243,-0.015365433,0.016486,0.040699,-0.033892,-8.48588E-06,0.050001,0.050001
-1.0076,0.05793,0.061355,-0.073243,-0.015365433,0.015931,0.040699,-0.033892,-8.48588E-06,0.051002,0.051002
-1.0102,0.057755,0.061355,-0.073243,-0.015365433,0.015374,0.040699,-0.033892,-8.48588E-06,0.052001,0.052001
-1.0127,0.057576,0.061355,-0.073243,-0.015365433,0.014817,0.040699,-0.033892,-8.48588E-06,0.053001,0.053001
-1.0153,0.057394,0.061355,-0.073243,-0.015365433,0.014259,0.040699,-0.033892,-8.48588E-06,0.054001,0.054001
-1.0178,0.057207,0.061355,-0.073243,-0.015365433,0.0137,0.040699,-0.033892,-8.48588E-06,0.055002,0.055002
-1.0203,0.057016,0.061355,-0.073243,-0.015365433,0.013141,0.040699,-0.033892,-8.48588E-06,0.056001,0.056001
-1.0226,0.056822,0.061355,-0.073243,-0.015365433,0.012581,0.040699,-0.033892,-8.48588E-06,0.057001,0.057001
-1.025,0.056624,0.061355,-0.073243,-0.015365433,0.012021,0.040699,-0.033892,-8.48588E-06,0.058001,0.058001
-1.0274,0.056423,0.061355,-0.073243,-0.015365433,0.011462,0.040699,-0.033892,-8.48588E-06,0.059002,0.059002
-1.0299,0.056218,0.061355,-0.073243,-0.015365433,0.010902,0.040699,-0.033892,-8.48588E-06,0.060002,0.060002
-1.0323,0.05601,0.061355,-0.073243,-0.015365433,0.010343,0.040699,-0.033892,-8.48588E-06,0.061001,0.061001
-1.0349,0.055799,0.061355,-0.073243,-0.015365433,0.0097842,0.040699,-0.033892,-8.48588E-06,0.062001,0.062001
-1.0374,0.055584,0.061355,-0.073243,-0.015365433,0.009226,0.040699,-0.033892,-8.48588E-06,0.063002,0.063002
-1.0398,0.055366,0.061355,-0.073243,-0.015365433,0.0086687,0.040699,-0.033892,-8.48588E-06,0.064001,0.064001
-1.042,0.055145,0.061355,-0.073243,-0.015365433,0.0081122,0.040699,-0.033892,-8.48588E-06,0.065001,0.065001
-1.0444,0.054921,0.061355,-0.073243,-0.015365433,0.0075569,0.040699,-0.033892,-8.48588E-06,0.066001,0.066001
-1.0467,0.054694,0.061355,-0.073243,-0.015365433,0.0070029,0.040699,-0.033892,-8.48588E-06,0.067002,0.067002
-1.0489,0.054465,0.061355,-0.073243,-0.015365433,0.0064504,0.040699,-0.033892,-8.48588E-06,0.068001,0.068001
-1.0512,0.054232,0.061355,-0.073243,-0.015365433,0.0058995,0.040699,-0.033892,-8.48588E-06,0.069001,0.069001
-1.0536,0.053997,0.061355,-0.073243,-0.015365433,0.0053505,0.040699,-0.033892,-8.48588E-06,0.070001,0.070001
-1.056,0.05376,0.061355,-0.073243,-0.015365433,0.0048035,0.040699,-0.033892,-8.48588E-06,0.071002,0.071002
-1.0586,0.05352,0.061355,-0.073243,-0.015365433,0.0042587,0.040699,-0.033892,-8.48588E-06,0.072001,0.072001
-1.0611,0.053278,0.061355,-0.073243,-0.015365433,0.0037162,0.040699,-0.033892,-8.48588E-06,0.073001,0.073001
-1.0637,0.053033,0.061355,-0.073243,-0.015365433,0.0031763,0.040699,-0.033892,-8.48588E-06,0.074002,0.074002
-1.0663,0.052787,0.061355,-0.073243,-0.015365433,0.0026392,0.040699,-0.033892,-8.48588E-06,0.075002,0.075002
-1.0689,0.052538,0.061355,-0.073243,-0.015365433,0.0021049,0.040699,-0.033892,-8.48588E-06,0.076002,0.076002
-1.0716,0.052287,0.061355,-0.073243,-0.015365433,0.0015738,0.040699,-0.033892,-8.48588E-06,0.077002,0.077002
-1.0742,0.052034,0.061355,-0.073243,-0.015365433,0.001046,0.040699,-0.033892,-8.48588E-06,0.078002,0.078002
-1.0768,0.051779,0.061355,-0.073243,-0.015365433,0.00052159,0.040699,-0.033892,-8.48588E-06,0.079002,0.079002
-1.0794,0.051523,0.061355,-0.073243,-0.015365433,8.41E-07,0.040699,-0.033892,-8.48588E-06,0.080002,0.080002
-1.0819,0.051265,0.061355,-0.073243,-0.015365433,-0.00051609,0.040699,-0.033892,-8.48588E-06,0.081001,0.081001
-1.0844,0.051005,0.061355,-0.073243,-0.015365433,-0.001029,0.040699,-0.033892,-8.48588E-06,0.082002,0.082002
-1.087,0.050744,0.061355,-0.073243,-0.015365433,-0.0015378,0.040699,-0.033892,-8.48588E-06,0.083002,0.083002
-1.0894,0.050481,0.061355,-0.073243,-0.015365433,-0.0020423,0.040699,-0.033892,-8.48588E-06,0.084002,0.084002
-1.092,0.050217,0.061355,-0.073243,-0.015365433,-0.0025423,0.040699,-0.033892,-8.48588E-06,0.085002,0.085002
-1.0946,0.049952,0.061355,-0.073243,-0.015365433,-0.0030377,0.040699,-0.033892,-8.48588E-06,0.086002,0.086002
-1.0973,0.049685,0.061355,-0.073243,-0.015365433,-0.0035283,0.040699,-0.033892,-8.48588E-06,0.087002,0.087002
-1.1,0.049417,0.061355,-0.073243,-0.015365433,-0.004014,0.040699,-0.033892,-8.48588E-06,0.088002,0.088002
-1.1029,0.049148,0.061355,-0.073243,-0.015365433,-0.0044946,0.040699,-0.033892,-8.48588E-06,0.089002,0.089002
-1.1056,0.048878,0.061355,-0.073243,-0.015365433,-0.0049699,0.040699,-0.033892,-8.48588E-06,0.090002,0.090002
-1.1084,0.048607,0.061355,-0.073243,-0.015365433,-0.00544,0.040699,-0.033892,-8.48588E-06,0.091003,0.091003
-1.1112,0.048335,0.061355,-0.073243,-0.015365433,-0.0059045,0.040699,-0.033892,-8.48588E-06,0.092002,0.092002
-1.114,0.048062,0.061355,-0.073243,-0.015365433,-0.0063635,0.040699,-0.033892,-8.48588E-06,0.093002,0.093002
-1.1167,0.047788,0.061355,-0.073243,-0.015365433,-0.0068168,0.040699,-0.033892,-8.48588E-06,0.094002,0.094002
-1.1193,0.047514,0.061355,-0.073243,-0.015365433,-0.0072643,0.040699,-0.033892,-8.48588E-06,0.095003,0.095003
-1.1219,0.047239,0.061355,-0.073243,-0.015365433,-0.0077059,0.040699,-0.033892,-8.48588E-06,0.096002,0.096002
-1.1245,0.046963,0.061355,-0.073243,-0.015365433,-0.0081415,0.040699,-0.033892,-8.48588E-06,0.097002,0.097002
-1.1271,0.046687,0.061355,-0.073243,-0.015365433,-0.0085711,0.040699,-0.033892,-8.48588E-06,0.098002,0.098002
-1.1297,0.04641,0.061355,-0.073243,-0.015365433,-0.0089945,0.040699,-0.033892,-8.48588E-06,0.099003,0.099003
-1.1322,0.046132,0.061355,-0.073243,-0.015365433,-0.0094116,0.040699,-0.033892,-8.48588E-06,0.1,0.1
-1.1348,0.045854,0.061355,-0.073243,-0.015365433,-0.0098225,0.040699,-0.033892,-8.48588E-06,0.101,0.101
-1.1373,0.045576,0.061355,-0.073243,-0.015365433,-0.010227,0.040699,-0.033892,-8.48588E-06,0.102,0.102
-1.1398,0.045298,0.061355,-0.073243,-0.015365433,-0.010625,0.040699,-0.033892,-8.48588E-06,0.103,0.103
-1.1424,0.045019,0.061355,-0.073243,-0.015365433,-0.011017,0.040699,-0.033892,-8.48588E-06,0.104,0.104
-1.145,0.04474,0.061355,-0.073243,-0.015365433,-0.011402,0.040699,-0.033892,-8.48588E-06,0.105,0.105
-1.1476,0.04446,0.061355,-0.073243,-0.015365433,-0.011781,0.040699,-0.033892,-8.48588E-06,0.106,0.106
-1.1502,0.044181,0.061355,-0.073243,-0.015365433,-0.012153,0.040699,-0.033892,-8.48588E-06,0.107,0.107
-1.1527,0.043901,0.061355,-0.073243,-0.015365433,-0.012519,0.040699,-0.033892,-8.48588E-06,0.108,0.108
-1.1552,0.043622,0.061355,-0.073243,-0.015365433,-0.012878,0.040699,-0.033892,-8.48588E-06,0.109,0.109
-1.1577,0.043342,0.061355,-0.073243,-0.015365433,-0.013231,0.040699,-0.033892,-8.48588E-06,0.11,0.11
-1.1601,0.043063,0.061355,-0.073243,-0.015365433,-0.013577,0.040699,-0.033892,-8.48588E-06,0.111,0.111
-1.1625,0.042783,0.061355,-0.073243,-0.015365433,-0.013917,0.040699,-0.033892,-8.48588E-06,0.112,0.112
-1.1648,0.042504,0.061355,-0.073243,-0.015365433,-0.01425,0.040699,-0.033892,-8.48588E-06,0.113,0.113
-1.1673,0.042224,0.061355,-0.073243,-0.015365433,-0.014577,0.040699,-0.033892,-8.48588E-06,0.114,0.114
-1.1696,0.041945,0.061355,-0.073243,-0.015365433,-0.014897,0.040699,-0.033892,-8.48588E-06,0.115,0.115
-1.1719,0.041666,0.061355,-0.073243,-0.015365433,-0.01521,0.040699,-0.033892,-8.48588E-06,0.116,0.116
-1.1742,0.041388,0.061355,-0.073243,-0.015365433,-0.015518,0.040699,-0.033892,-8.48588E-06,0.117,0.117
-1.1765,0.041109,0.061355,-0.073243,-0.015365433,-0.015819,0.040699,-0.033892,-8.48588E-06,0.118,0.118
-1.1788,0.040831,0.061355,-0.073243,-0.015365433,-0.016113,0.040699,-0.033892,-8.48588E-06,0.119,0.119
-1.181,0.040554,0.061355,-0.073243,-0.015365433,-0.016402,0.040699,-0.033892,-8.48588E-06,0.12,0.12
-1.1832,0.040277,0.061355,-0.073243,-0.015365433,-0.016684,0.040699,-0.033892,-8.48588E-06,0.121,0.121
-1.1854,0.04,0.061355,-0.073243,-0.015365433,-0.01696,0.040699,-0.033892,-8.48588E-06,0.122,0.122
-1.1876,0.039724,0.061355,-0.073243,-0.015365433,-0.017229,0.040699,-0.033892,-8.48588E-06,0.123,0.123
-1.1896,0.039448,0.061355,-0.073243,-0.015365433,-0.017493,0.040699,-0.033892,-8.48588E-06,0.124,0.124
-1.1917,0.039173,0.061355,-0.073243,-0.015365433,-0.017751,0.040699,-0.033892,-8.48588E-06,0.125,0.125
-1.1937,0.038899,0.061355,-0.073243,-0.015365433,-0.018003,0.040699,-0.033892,-8.48588E-06,0.126,0.126
-1.1958,0.038626,0.061355,-0.073243,-0.015365433,-0.018248,0.040699,-0.033892,-8.48588E-06,0.127,0.127
-1.1978,0.038353,0.061355,-0.073243,-0.015365433,-0.018488,0.040699,-0.033892,-8.48588E-06,0.128,0.128
-1.1998,0.03808,0.061355,-0.073243,-0.015365433,-0.018722,0.040699,-0.033892,-8.48588E-06,0.129,0.129
-1.2017,0.037809,0.061355,-0.073243,-0.015365433,-0.018951,0.040699,-0.033892,-8.48588E-06,0.13,0.13
-1.2037,0.037539,0.061355,-0.073243,-0.015365433,-0.019174,0.040699,-0.033892,-8.48588E-06,0.131,0.131
-1.2055,0.037269,0.061355,-0.073243,-0.015365433,-0.019391,0.040699,-0.033892,-8.48588E-06,0.132,0.132
-1.2073,0.037,0.061355,-0.073243,-0.015365433,-0.019602,0.040699,-0.033892,-8.48588E-06,0.133,0.133
-1.209,0.036733,0.061355,-0.073243,-0.015365433,-0.019808,0.040699,-0.033892,-8.48588E-06,0.134,0.134
-1.2107,0.036466,0.061355,-0.073243,-0.015365433,-0.020009,0.040699,-0.033892,-8.48588E-06,0.135,0.135
-1.2123,0.0362,0.061355,-0.073243,-0.015365433,-0.020204,0.040699,-0.033892,-8.48588E-06,0.136,0.136
-1.2138,0.035936,0.061355,-0.073243,-0.015365433,-0.020394,0.040699,-0.033892,-8.48588E-06,0.137,0.137
-1.2153,0.035672,0.061355,-0.073243,-0.015365433,-0.020578,0.040699,-0.033892,-8.48588E-06,0.138,0.138
-1.2168,0.03541,0.061355,-0.073243,-0.015365433,-0.020758,0.040699,-0.033892,-8.48588E-06,0.139,0.139
-1.2182,0.035149,0.061355,-0.073243,-0.015365433,-0.020932,0.040699,-0.033892,-8.48588E-06,0.14,0.14
-1.2196,0.034889,0.061355,-0.073243,-0.015365433,-0.021101,0.040699,-0.033892,-8.48588E-06,0.141,0.141
-1.2209,0.034631,0.061355,-0.073243,-0.015365433,-0.021265,0.040699,-0.033892,-8.48588E-06,0.142,0.142
-1.2224,0.034373,0.061355,-0.073243,-0.015365433,-0.021423,0.040699,-0.033892,-8.48588E-06,0.143,0.143
-1.2237,0.034118,0.061355,-0.073243,-0.015365433,-0.021577,0.040699,-0.033892,-8.48588E-06,0.144,0.144
-1.2251,0.033863,0.061355,-0.073243,-0.015365433,-0.021726,0.040699,-0.033892,-8.48588E-06,0.145,0.145
-1.2264,0.03361,0.061355,-0.073243,-0.015365433,-0.021869,0.040699,-0.033892,-8.48588E-06,0.146,0.146
-1.2277,0.033359,0.061355,-0.073243,-0.015365433,-0.022008,0.040699,-0.033892,-8.48588E-06,0.147,0.147
-1.229,0.033109,0.061355,-0.073243,-0.015365433,-0.022142,0.040699,-0.033892,-8.48588E-06,0.148,0.148
-1.2302,0.032861,0.061355,-0.073243,-0.015365433,-0.022271,0.040699,-0.033892,-8.48588E-06,0.149,0.149
-1.2314,0.032614,0.061355,-0.073243,-0.015365433,-0.022395,0.040699,-0.033892,-8.48588E-06,0.15,0.15
-1.2326,0.032369,0.061355,-0.073243,-0.015365433,-0.022515,0.040699,-0.033892,-8.48588E-06,0.151,0.151
-1.2336,0.032126,0.061355,-0.073243,-0.015365433,-0.022629,0.040699,-0.033892,-8.48588E-06,0.152,0.152
-1.2347,0.031884,0.061355,-0.073243,-0.015365433,-0.022739,0.040699,-0.033892,-8.48588E-06,0.153,0.153
-1.2357,0.031645,0.061355,-0.073243,-0.015365433,-0.022844,0.040699,-0.033892,-8.48588E-06,0.154,0.154
-1.2366,0.031407,0.061355,-0.073243,-0.015365433,-0.022944,0.040699,-0.033892,-8.48588E-06,0.155,0.155
-1.2376,0.031171,0.061355,-0.073243,-0.015365433,-0.02304,0.040699,-0.033892,-8.48588E-06,0.156,0.156
-1.2385,0.030937,0.061355,-0.073243,-0.015365433,-0.023131,0.040699,-0.033892,-8.48588E-06,0.157,0.157
-1.2395,0.030704,0.061355,-0.073243,-0.015365433,-0.023218,0.040699,-0.033892,-8.48588E-06,0.158,0.158
-1.2404,0.030474,0.061355,-0.073243,-0.015365433,-0.0233,0.040699,-0.033892,-8.48588E-06,0.159,0.159
-1.2414,0.030246,0.061355,-0.073243,-0.015365433,-0.023377,0.040699,-0.033892,-8.48588E-06,0.16,0.16
-1.2424,0.03002,0.061355,-0.073243,-0.015365433,-0.02345,0.040699,-0.033892,-8.48588E-06,0.161,0.161
-1.2434,0.029796,0.061355,-0.073243,-0.015365433,-0.023519,0.040699,-0.033892,-8.48588E-06,0.162,0.162
-1.2444,0.029574,0.061355,-0.073243,-0.015365433,-0.023583,0.040699,-0.033892,-8.48588E-06,0.163,0.163
-1.2453,0.029355,0.061355,-0.073243,-0.015365433,-0.023643,0.040699,-0.033892,-8.48588E-06,0.164,0.164
-1.2463,0.029138,0.061355,-0.073243,-0.015365433,-0.023699,0.040699,-0.033892,-8.48588E-06,0.165,0.165
-1.2472,0.028923,0.061355,-0.073243,-0.015365433,-0.02375,0.040699,-0.033892,-8.48588E-06,0.166,0.166
-1.2481,0.02871,0.061355,-0.073243,-0.015365433,-0.023798,0.040699,-0.033892,-8.48588E-06,0.167,0.167
-1.2489,0.0285,0.061355,-0.073243,-0.015365433,-0.023841,0.040699,-0.033892,-8.48588E-06,0.168,0.168
-1.2498,0.028292,0.061355,-0.073243,-0.015365433,-0.023881,0.040699,-0.033892,-8.48588E-06,0.169,0.169
-1.2507,0.028086,0.061355,-0.073243,-0.015365433,-0.023916,0.040699,-0.033892,-8.48588E-06,0.17,0.17
-1.2516,0.027884,0.061355,-0.073243,-0.015365433,-0.023948,0.040699,-0.033892,-8.48588E-06,0.171,0.171
-1.2524,0.027683,0.061355,-0.073243,-0.015365433,-0.023976,0.040699,-0.033892,-8.48588E-06,0.172,0.172
-1.2532,0.027486,0.061355,-0.073243,-0.015365433,-0.024,0.040699,-0.033892,-8.48588E-06,0.173,0.173
-1.2541,0.027291,0.061355,-0.073243,-0.015365433,-0.024021,0.040699,-0.033892,-8.48588E-06,0.174,0.174
-1.255,0.027099,0.061355,-0.073243,-0.015365433,-0.024039,0.040699,-0.033892,-8.48588E-06,0.175,0.175
-1.2559,0.026909,0.061355,-0.073243,-0.015365433,-0.024053,0.040699,-0.033892,-8.48588E-06,0.176,0.176
-1.2569,0.026723,0.061355,-0.073243,-0.015365433,-0.024064,0.040699,-0.033892,-8.48588E-06,0.177,0.177
-1.2579,0.026539,0.061355,-0.073243,-0.015365433,-0.024071,0.040699,-0.033892,-8.48588E-06,0.178,0.178
-1.2588,0.026358,0.061355,-0.073243,-0.015365433,-0.024076,0.040699,-0.033892,-8.48588E-06,0.179,0.179
-1.2598,0.02618,0.061355,-0.073243,-0.015365433,-0.024078,0.040699,-0.033892,-8.48588E-06,0.18,0.18
-1.2608,0.026005,0.061355,-0.073243,-0.015365433,-0.024077,0.040699,-0.033892,-8.48588E-06,0.181,0.181
-1.2616,0.025834,0.061355,-0.073243,-0.015365433,-0.024074,0.040699,-0.033892,-8.48588E-06,0.182,0.182
-1.2624,0.025665,0.061355,-0.073243,-0.015365433,-0.024068,0.040699,-0.033892,-8.48588E-06,0.183,0.183
-1.2632,0.0255,0.061355,-0.073243,-0.015365433,-0.02406,0.040699,-0.033892,-8.48588E-06,0.184,0.184
-1.264,0.025338,0.061355,-0.073243,-0.015365433,-0.024049,0.040699,-0.033892,-8.48588E-06,0.185,0.185
-1.2647,0.025179,0.061355,-0.073243,-0.015365433,-0.024036,0.040699,-0.033892,-8.48588E-06,0.186,0.186
-1.2655,0.025023,0.061355,-0.073243,-0.015365433,-0.024022,0.040699,-0.033892,-8.48588E-06,0.18701,0.18701
-1.2661,0.024871,0.061355,-0.073243,-0.015365433,-0.024005,0.040699,-0.033892,-8.48588E-06,0.188,0.188
-1.2668,0.024723,0.061355,-0.073243,-0.015365433,-0.023987,0.040699,-0.033892,-8.48588E-06,0.189,0.189
-1.2675,0.024578,0.061355,-0.073243,-0.015365433,-0.023967,0.040699,-0.033892,-8.48588E-06,0.19,0.19
-1.2681,0.024437,0.061355,-0.073243,-0.015365433,-0.023945,0.040699,-0.033892,-8.48588E-06,0.191,0.191
-1.2687,0.024299,0.061355,-0.073243,-0.015365433,-0.023922,0.040699,-0.033892,-8.48588E-06,0.192,0.192
-1.2693,0.024165,0.061355,-0.073243,-0.015365433,-0.023898,0.040699,-0.033892,-8.48588E-06,0.193,0.193
-1.2698,0.024035,0.061355,-0.073243,-0.015365433,-0.023872,0.040699,-0.033892,-8.48588E-06,0.194,0.194
-1.2702,0.023909,0.061355,-0.073243,-0.015365433,-0.023846,0.040699,-0.033892,-8.48588E-06,0.195,0.195
-1.2708,0.023786,0.061355,-0.073243,-0.015365433,-0.023818,0.040699,-0.033892,-8.48588E-06,0.196,0.196
-1.2712,0.023668,0.061355,-0.073243,-0.015365433,-0.02379,0.040699,-0.033892,-8.48588E-06,0.197,0.197
-1.2716,0.023553,0.061355,-0.073243,-0.015365433,-0.023761,0.040699,-0.033892,-8.48588E-06,0.198,0.198
-1.272,0.023443,0.061355,-0.073243,-0.015365433,-0.023731,0.040699,-0.033892,-8.48588E-06,0.199,0.199
-1.2723,0.023336,0.061355,-0.073243,-0.015365433,-0.0237,0.040699,-0.033892,-8.48588E-06,0.2,0.2
-1.2726,0.023234,0.061355,-0.073243,-0.015365433,-0.023669,0.040699,-0.033892,-8.48588E-06,0.201,0.201
-1.273,0.023136,0.061355,-0.073243,-0.015365433,-0.023638,0.040699,-0.033892,-8.48588E-06,0.202,0.202
-1.2734,0.023042,0.061355,-0.073243,-0.015365433,-0.023606,0.040699,-0.033892,-8.48588E-06,0.20301,0.20301
-1.2738,0.022953,0.061355,-0.073243,-0.015365433,-0.023573,0.040699,-0.033892,-8.48588E-06,0.204,0.204
-1.2742,0.022868,0.061355,-0.073243,-0.015365433,-0.02354,0.040699,-0.033892,-8.48588E-06,0.205,0.205
-1.2746,0.022787,0.061355,-0.073243,-0.015365433,-0.023507,0.040699,-0.033892,-8.48588E-06,0.206,0.206
-1.275,0.02271,0.061355,-0.073243,-0.015365433,-0.023474,0.040699,-0.033892,-8.48588E-06,0.20701,0.20701
-1.2754,0.022638,0.061355,-0.073243,-0.015365433,-0.02344,0.040699,-0.033892,-8.48588E-06,0.208,0.208
-1.2758,0.022571,0.061355,-0.073243,-0.015365433,-0.023407,0.040699,-0.033892,-8.48588E-06,0.209,0.209
-1.2763,0.022508,0.061355,-0.073243,-0.015365433,-0.023373,0.040699,-0.033892,-8.48588E-06,0.21,0.21
-1.2767,0.02245,0.061355,-0.073243,-0.015365433,-0.023338,0.040699,-0.033892,-8.48588E-06,0.21101,0.21101
-1.2771,0.022396,0.061355,-0.073243,-0.015365433,-0.023304,0.040699,-0.033892,-8.48588E-06,0.21201,0.21201
-1.2776,0.022346,0.061355,-0.073243,-0.015365433,-0.023269,0.040699,-0.033892,-8.48588E-06,0.213,0.213
-1.278,0.022302,0.061355,-0.073243,-0.015365433,-0.023234,0.040699,-0.033892,-8.48588E-06,0.214,0.214
-1.2784,0.022262,0.061355,-0.073243,-0.015365433,-0.023199,0.040699,-0.033892,-8.48588E-06,0.21501,0.21501
-1.2787,0.022226,0.061355,-0.073243,-0.015365433,-0.023163,0.040699,-0.033892,-8.48588E-06,0.21601,0.21601
-1.279,0.022195,0.061355,-0.073243,-0.015365433,-0.023127,0.040699,-0.033892,-8.48588E-06,0.217,0.217
-1.2794,0.022169,0.061355,-0.073243,-0.015365433,-0.02309,0.040699,-0.033892,-8.48588E-06,0.218,0.218
